"Value","Margin_Of_Error","Population","Sheet","Scenario","Variable","Topic","Quantile","Poverty_Type","Population_Type","Winner_Loser","Eq_DI_Quantile","WnL_Group","Rounding_Rule","Name"
"0","10","185000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"All","9","All Households","WnL_Annual_Average","FTC7.5a42.7k28"
"0","10","185000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"All","10","All Households","WnL_Annual_Average","FTC7.5a42.7k28"
"4","1","185000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"All","1","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"2","1","185000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"All","2","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"3","1","185000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"All","3","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"0","1","185000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"All","4","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"0","1","185000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"All","5","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"0","1","185000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"All","6","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"0","1","185000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"All","7","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"0","1","185000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"All","8","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"0","1","185000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"All","9","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"0","1","185000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"All","10","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"51000","6000","51000","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"Winners","1","All Households","WnL_Population","FTC7.5a42.7k28"
"32000","4000","32000","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"Winners","2","All Households","WnL_Population","FTC7.5a42.7k28"
"62000","6000","62000","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"Winners","3","All Households","WnL_Population","FTC7.5a42.7k28"
"37000","5000","37000","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"Winners","4","All Households","WnL_Population","FTC7.5a42.7k28"
"19000","4000","19000","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"Winners","5","All Households","WnL_Population","FTC7.5a42.7k28"
"11000","3000","11000","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"Winners","6","All Households","WnL_Population","FTC7.5a42.7k28"
"6000","3000","6000","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"Winners","7","All Households","WnL_Population","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"Winners","8","All Households","WnL_Population","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"Winners","9","All Households","WnL_Population","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"Winners","10","All Households","WnL_Population","FTC7.5a42.7k28"
"41520000","4944000","51000","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"Winners","1","All Households","WnL_Value","FTC7.5a42.7k28"
"22497000","3799000","32000","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"Winners","2","All Households","WnL_Value","FTC7.5a42.7k28"
"38496000","5219000","62000","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"Winners","3","All Households","WnL_Value","FTC7.5a42.7k28"
"21976000","3651000","37000","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"Winners","4","All Households","WnL_Value","FTC7.5a42.7k28"
"8724000","2011000","19000","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"Winners","5","All Households","WnL_Value","FTC7.5a42.7k28"
"4292000","1214000","11000","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"Winners","6","All Households","WnL_Value","FTC7.5a42.7k28"
"2680000","1161000","6000","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"Winners","7","All Households","WnL_Value","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"Winners","8","All Households","WnL_Value","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"Winners","9","All Households","WnL_Value","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"Winners","10","All Households","WnL_Value","FTC7.5a42.7k28"
"810","60","51000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"Winners","1","All Households","WnL_Annual_Average","FTC7.5a42.7k28"
"700","90","32000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"Winners","2","All Households","WnL_Annual_Average","FTC7.5a42.7k28"
"620","70","62000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"Winners","3","All Households","WnL_Annual_Average","FTC7.5a42.7k28"
"590","60","37000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"Winners","4","All Households","WnL_Annual_Average","FTC7.5a42.7k28"
"460","80","19000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"Winners","5","All Households","WnL_Annual_Average","FTC7.5a42.7k28"
"400","70","11000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"Winners","6","All Households","WnL_Annual_Average","FTC7.5a42.7k28"
"420","110","6000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"Winners","7","All Households","WnL_Annual_Average","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"Winners","8","All Households","WnL_Annual_Average","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"Winners","9","All Households","WnL_Annual_Average","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"Winners","10","All Households","WnL_Annual_Average","FTC7.5a42.7k28"
"16","1","51000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"Winners","1","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"13","2","32000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"Winners","2","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"12","2","62000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"Winners","3","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"11","2","37000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"Winners","4","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"9","2","19000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"Winners","5","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"8","2","11000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"Winners","6","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"8","2","6000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"Winners","7","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"Winners","8","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"Winners","9","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"Winners","10","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"Losers","1","All Households","WnL_Population","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"Losers","2","All Households","WnL_Population","FTC7.5a42.7k28"
"15000","4000","15000","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"Losers","3","All Households","WnL_Population","FTC7.5a42.7k28"
"44000","6000","44000","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"Losers","4","All Households","WnL_Population","FTC7.5a42.7k28"
"15000","4000","15000","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"Losers","5","All Households","WnL_Population","FTC7.5a42.7k28"
"8000","2000","8000","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"Losers","6","All Households","WnL_Population","FTC7.5a42.7k28"
"3000","2000","3000","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"Losers","7","All Households","WnL_Population","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"Losers","8","All Households","WnL_Population","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"Losers","9","All Households","WnL_Population","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"Losers","10","All Households","WnL_Population","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"Losers","1","All Households","WnL_Value","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"Losers","2","All Households","WnL_Value","FTC7.5a42.7k28"
"-5249000","1679000","15000","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"Losers","3","All Households","WnL_Value","FTC7.5a42.7k28"
"-21177000","2728000","44000","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"Losers","4","All Households","WnL_Value","FTC7.5a42.7k28"
"-6120000","1570000","15000","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"Losers","5","All Households","WnL_Value","FTC7.5a42.7k28"
"-3365000","1067000","8000","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"Losers","6","All Households","WnL_Value","FTC7.5a42.7k28"
"-1296000","589000","3000","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"Losers","7","All Households","WnL_Value","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"Losers","8","All Households","WnL_Value","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"Losers","9","All Households","WnL_Value","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"Losers","10","All Households","WnL_Value","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"Losers","1","All Households","WnL_Annual_Average","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"Losers","2","All Households","WnL_Annual_Average","FTC7.5a42.7k28"
"-340","60","15000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"Losers","3","All Households","WnL_Annual_Average","FTC7.5a42.7k28"
"-480","30","44000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"Losers","4","All Households","WnL_Annual_Average","FTC7.5a42.7k28"
"-420","70","15000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"Losers","5","All Households","WnL_Annual_Average","FTC7.5a42.7k28"
"-450","90","8000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"Losers","6","All Households","WnL_Annual_Average","FTC7.5a42.7k28"
"-390","90","3000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"Losers","7","All Households","WnL_Annual_Average","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"Losers","8","All Households","WnL_Annual_Average","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"Losers","9","All Households","WnL_Annual_Average","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"Losers","10","All Households","WnL_Annual_Average","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"Losers","1","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"Losers","2","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"-7","2","15000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"Losers","3","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"-9","1","44000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"Losers","4","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"-8","2","15000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"Losers","5","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"-9","2","8000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"Losers","6","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"-7","2","3000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"Losers","7","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"Losers","8","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"Losers","9","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"S","S","S","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"Losers","10","All Households","WnL_Weekly_Average","FTC7.5a42.7k28"
"620000","10000","620000","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"All","All","Households with Children","WnL_Population","FTC7.5a42.7k28"
"102888000","9613000","620000","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"All","All","Households with Children","WnL_Value","FTC7.5a42.7k28"
"170","20","620000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"All","All","Households with Children","WnL_Annual_Average","FTC7.5a42.7k28"
"3","1","620000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"All","All","Households with Children","WnL_Weekly_Average","FTC7.5a42.7k28"
"223000","10000","223000","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"Winners","All","Households with Children","WnL_Population","FTC7.5a42.7k28"
"142097000","7607000","223000","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"Winners","All","Households with Children","WnL_Value","FTC7.5a42.7k28"
"640","30","223000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"Winners","All","Households with Children","WnL_Annual_Average","FTC7.5a42.7k28"
"12","1","223000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"Winners","All","Households with Children","WnL_Weekly_Average","FTC7.5a42.7k28"
"89000","8000","89000","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"Losers","All","Households with Children","WnL_Population","FTC7.5a42.7k28"
"-39211000","3767000","89000","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"Losers","All","Households with Children","WnL_Value","FTC7.5a42.7k28"
"-440","30","89000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"Losers","All","Households with Children","WnL_Annual_Average","FTC7.5a42.7k28"
"-8","1","89000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"Losers","All","Households with Children","WnL_Weekly_Average","FTC7.5a42.7k28"
"53000","6000","53000","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"All","1","Households with Children","WnL_Population","FTC7.5a42.7k28"
"34000","5000","34000","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"All","2","Households with Children","WnL_Population","FTC7.5a42.7k28"
"79000","6000","79000","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"All","3","Households with Children","WnL_Population","FTC7.5a42.7k28"
"94000","6000","94000","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"All","4","Households with Children","WnL_Population","FTC7.5a42.7k28"
"82000","6000","82000","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"All","5","Households with Children","WnL_Population","FTC7.5a42.7k28"
"78000","5000","78000","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"All","6","Households with Children","WnL_Population","FTC7.5a42.7k28"
"60000","6000","60000","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"All","7","Households with Children","WnL_Population","FTC7.5a42.7k28"
"53000","5000","53000","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"All","8","Households with Children","WnL_Population","FTC7.5a42.7k28"
"44000","5000","44000","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"All","9","Households with Children","WnL_Population","FTC7.5a42.7k28"
"43000","5000","43000","Values","FTC7.5a42.7k28","Population_In_Category","WnL",NA,NA,NA,"All","10","Households with Children","WnL_Population","FTC7.5a42.7k28"
"41315000","4935000","53000","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"All","1","Households with Children","WnL_Value","FTC7.5a42.7k28"
"21844000","3854000","34000","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"All","2","Households with Children","WnL_Value","FTC7.5a42.7k28"
"33248000","5701000","79000","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"All","3","Households with Children","WnL_Value","FTC7.5a42.7k28"
"799000","4987000","94000","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"All","4","Households with Children","WnL_Value","FTC7.5a42.7k28"
"2604000","2351000","82000","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"All","5","Households with Children","WnL_Value","FTC7.5a42.7k28"
"929000","1635000","78000","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"All","6","Households with Children","WnL_Value","FTC7.5a42.7k28"
"1384000","1284000","60000","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"All","7","Households with Children","WnL_Value","FTC7.5a42.7k28"
"423000","1028000","53000","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"All","8","Households with Children","WnL_Value","FTC7.5a42.7k28"
"495000","727000","44000","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"All","9","Households with Children","WnL_Value","FTC7.5a42.7k28"
"-151000","346000","43000","Values","FTC7.5a42.7k28","Total_Change","WnL",NA,NA,NA,"All","10","Households with Children","WnL_Value","FTC7.5a42.7k28"
"790","60","53000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"All","1","Households with Children","WnL_Annual_Average","FTC7.5a42.7k28"
"650","90","34000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"All","2","Households with Children","WnL_Annual_Average","FTC7.5a42.7k28"
"420","80","79000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"All","3","Households with Children","WnL_Annual_Average","FTC7.5a42.7k28"
"10","60","94000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"All","4","Households with Children","WnL_Annual_Average","FTC7.5a42.7k28"
"30","30","82000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"All","5","Households with Children","WnL_Annual_Average","FTC7.5a42.7k28"
"10","30","78000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"All","6","Households with Children","WnL_Annual_Average","FTC7.5a42.7k28"
"20","30","60000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"All","7","Households with Children","WnL_Annual_Average","FTC7.5a42.7k28"
"10","20","53000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"All","8","Households with Children","WnL_Annual_Average","FTC7.5a42.7k28"
"10","20","44000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"All","9","Households with Children","WnL_Annual_Average","FTC7.5a42.7k28"
"0","10","43000","Values","FTC7.5a42.7k28","Mean_Annual_Change","WnL",NA,NA,NA,"All","10","Households with Children","WnL_Annual_Average","FTC7.5a42.7k28"
"15","1","53000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"All","1","Households with Children","WnL_Weekly_Average","FTC7.5a42.7k28"
"12","2","34000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"All","2","Households with Children","WnL_Weekly_Average","FTC7.5a42.7k28"
"8","2","79000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"All","3","Households with Children","WnL_Weekly_Average","FTC7.5a42.7k28"
"0","2","94000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"All","4","Households with Children","WnL_Weekly_Average","FTC7.5a42.7k28"
"1","1","82000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"All","5","Households with Children","WnL_Weekly_Average","FTC7.5a42.7k28"
"0","1","78000","Values","FTC7.5a42.7k28","Mean_Weekly_Change","WnL",NA,NA,NA,"All","6","Households with Children","WnL_Weekly_Average","FTC7.5a42.7k28"
